State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Pulses,Urad,2022-06-10,1.3,Metric Tonnes,6320.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-13,1.4,Metric Tonnes,6325.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-16,2.1,Metric Tonnes,6296.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-18,2.0,Metric Tonnes,6470.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-20,0.2,Metric Tonnes,6750.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-21,0.6,Metric Tonnes,5470.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-22,1.2,Metric Tonnes,6970.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-23,0.7,Metric Tonnes,4000.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-24,0.1,Metric Tonnes,6800.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-25,0.2,Metric Tonnes,6570.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-27,0.4,Metric Tonnes,6930.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-30,0.7,Metric Tonnes,7109.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-01,0.2,Metric Tonnes,7189.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-05,0.6,Metric Tonnes,6201.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-06,3.3,Metric Tonnes,5010.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-07,0.2,Metric Tonnes,7030.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-12,0.2,Metric Tonnes,6039.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-15,0.3,Metric Tonnes,6359.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-19,0.2,Metric Tonnes,4990.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-25,0.1,Metric Tonnes,7010.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-07-27,0.7,Metric Tonnes,7161.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-01,0.1,Metric Tonnes,7190.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-02,0.2,Metric Tonnes,7311.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-04,2.1,Metric Tonnes,4451.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-10,0.1,Metric Tonnes,4779.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-16,0.2,Metric Tonnes,3811.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-18,0.3,Metric Tonnes,5339.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-20,0.3,Metric Tonnes,5011.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-22,0.1,Metric Tonnes,2001.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-08-29,0.7,Metric Tonnes,4511.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-09,0.1,Metric Tonnes,3201.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-12,0.2,Metric Tonnes,5011.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-13,0.5,Metric Tonnes,3509.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-16,0.1,Metric Tonnes,4800.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-17,0.1,Metric Tonnes,5512.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-19,0.4,Metric Tonnes,6005.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-20,0.9,Metric Tonnes,6309.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-23,0.2,Metric Tonnes,5001.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-09-30,0.4,Metric Tonnes,2901.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-10-01,0.4,Metric Tonnes,4001.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-10-11,0.2,Metric Tonnes,5029.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-10-18,0.3,Metric Tonnes,6551.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-10-28,2.2,Metric Tonnes,6279.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-01,1.0,Metric Tonnes,3801.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-08,0.3,Metric Tonnes,5001.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-11,0.6,Metric Tonnes,4501.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-15,0.2,Metric Tonnes,3905.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-25,0.2,Metric Tonnes,4105.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-28,1.5,Metric Tonnes,5501.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-11-29,0.6,Metric Tonnes,5301.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-16,0.2,Metric Tonnes,1501.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-20,1.7,Metric Tonnes,5860.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-23,0.3,Metric Tonnes,6769.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-29,0.3,Metric Tonnes,6801.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-30,0.5,Metric Tonnes,7305.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-12-31,0.1,Metric Tonnes,7351.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-02,0.9,Metric Tonnes,7449.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-04,1.5,Metric Tonnes,7539.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-05,1.0,Metric Tonnes,7530.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-06,4.2,Metric Tonnes,7001.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-07,2.8,Metric Tonnes,7209.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-09,5.9,Metric Tonnes,7009.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-10,1.3,Metric Tonnes,6719.0,Rs./Quintal
