State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Maize,2022-01-12,5.41,Metric Tonnes,1103.38,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-14,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-15,1.01,Metric Tonnes,1949.01,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-16,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-17,6.81,Metric Tonnes,1694.99,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-18,7.11,Metric Tonnes,1647.89,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-19,5.91,Metric Tonnes,1736.41,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-20,6.51,Metric Tonnes,1757.07,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-21,1.51,Metric Tonnes,1757.28,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-22,12.41,Metric Tonnes,1793.96,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-23,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-24,11.51,Metric Tonnes,1849.09,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-25,2.81,Metric Tonnes,1910.78,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-26,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-27,11.31,Metric Tonnes,1630.19,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-28,5.21,Metric Tonnes,1879.94,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-29,4.91,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-30,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-31,6.11,Metric Tonnes,1808.27,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-01,1.11,Metric Tonnes,1836.49,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-02,2.41,Metric Tonnes,1712.7,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-03,6.91,Metric Tonnes,1839.44,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-04,5.41,Metric Tonnes,1759.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-05,1.41,Metric Tonnes,1703.62,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-06,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-07,4.11,Metric Tonnes,1562.63,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-08,3.41,Metric Tonnes,1884.6,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-09,5.31,Metric Tonnes,1769.02,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-10,1.11,Metric Tonnes,1831.98,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-11,1.41,Metric Tonnes,1732.98,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-12,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-13,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-14,3.01,Metric Tonnes,1645.85,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-15,3.21,Metric Tonnes,1824.14,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-16,5.71,Metric Tonnes,1829.42,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-17,10.91,Metric Tonnes,1118.62,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-18,4.31,Metric Tonnes,1698.77,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-19,7.11,Metric Tonnes,1498.31,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-20,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-21,3.91,Metric Tonnes,1852.05,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-22,2.81,Metric Tonnes,1772.06,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-23,5.01,Metric Tonnes,1695.91,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-24,3.71,Metric Tonnes,1414.15,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-25,3.2,Metric Tonnes,1797.41,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-26,8.51,Metric Tonnes,1854.91,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-27,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-02-28,1.71,Metric Tonnes,1710.82,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-01,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-02,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-03,2.11,Metric Tonnes,1430.57,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-04,0.11,Metric Tonnes,1713.64,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-05,1.81,Metric Tonnes,1861.05,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-06,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-07,1.91,Metric Tonnes,1925.92,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-08,2.91,Metric Tonnes,1969.24,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-09,0.51,Metric Tonnes,1702.94,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-10,2.21,Metric Tonnes,1852.26,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-11,0.81,Metric Tonnes,1726.54,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-12,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-13,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-14,1.51,Metric Tonnes,1916.23,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-15,6.41,Metric Tonnes,1538.19,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-16,3.71,Metric Tonnes,2031.94,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-17,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-18,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-19,6.11,Metric Tonnes,1833.31,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-20,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-21,11.81,Metric Tonnes,1922.24,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-22,2.81,Metric Tonnes,2014.63,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-23,4.71,Metric Tonnes,1886.92,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-24,9.71,Metric Tonnes,1957.25,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-25,7.41,Metric Tonnes,1808.16,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-26,1.51,Metric Tonnes,1935.1,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-27,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-28,1.11,Metric Tonnes,1854.5,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-29,0.11,Metric Tonnes,1895.45,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-30,19.01,Metric Tonnes,2158.84,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-03-31,8.71,Metric Tonnes,1969.86,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-04-01,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-04-02,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-04-03,0.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-04-04,3.41,Metric Tonnes,2050.41,Rs./Quintal
