State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Bajra,2026-01-23,5.4,Metric Tonnes,1975.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-24,0.3,Metric Tonnes,2150.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-28,1.4,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-30,1.4,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-31,1.7,Metric Tonnes,2310.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-02,0.6,Metric Tonnes,2209.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-03,1.5,Metric Tonnes,2209.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-04,0.3,Metric Tonnes,2350.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-05,1.0,Metric Tonnes,2326.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-06,0.3,Metric Tonnes,2101.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-07,5.1,Metric Tonnes,1600.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-09,1.0,Metric Tonnes,2275.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-10,1.1,Metric Tonnes,2219.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-11,0.4,Metric Tonnes,2326.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-13,3.7,Metric Tonnes,2452.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-14,0.6,Metric Tonnes,2103.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-18,0.4,Metric Tonnes,2151.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-19,0.2,Metric Tonnes,1929.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-20,0.2,Metric Tonnes,2003.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-21,2.8,Metric Tonnes,2100.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-23,0.2,Metric Tonnes,2020.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-24,0.3,Metric Tonnes,2070.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-25,1.9,Metric Tonnes,2012.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-02-27,0.9,Metric Tonnes,1980.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-03-02,1.8,Metric Tonnes,2019.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-03-07,1.0,Metric Tonnes,2152.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-03-11,0.3,Metric Tonnes,2103.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-03-17,0.8,Metric Tonnes,2390.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-03-26,0.3,Metric Tonnes,2011.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-17,5.0,Metric Tonnes,3000.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-18,15.0,Metric Tonnes,1400.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-19,3.0,Metric Tonnes,1500.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-22,15.0,Metric Tonnes,3000.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-25,15.0,Metric Tonnes,2600.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-26,15.0,Metric Tonnes,1200.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-27,5.0,Metric Tonnes,3100.0,Rs./Quintal
Bihar,Cereals,Bajra,2021-12-30,3.0,Metric Tonnes,1600.0,Rs./Quintal
Bihar,Cereals,Bajra,2022-01-22,5.0,Metric Tonnes,3100.0,Rs./Quintal
Bihar,Cereals,Bajra,2022-01-24,5.0,Metric Tonnes,3100.0,Rs./Quintal
Bihar,Cereals,Bajra,2022-01-25,4.0,Metric Tonnes,2200.0,Rs./Quintal
Bihar,Cereals,Bajra,2022-01-29,5.0,Metric Tonnes,3200.0,Rs./Quintal
Bihar,Cereals,Bajra,2023-03-23,3.8,Metric Tonnes,1800.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2024-11-13,2.0,Metric Tonnes,3000.0,Rs./Quintal
