State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Jowar,2021-05-22,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-23,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-24,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-25,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-26,1.01,Metric Tonnes,1855.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-27,1.01,Metric Tonnes,1805.94,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-28,1.01,Metric Tonnes,1756.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-29,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-30,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-31,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-01,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-02,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-03,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-04,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-05,1.01,Metric Tonnes,1806.14,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-06,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-07,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-08,1.0,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-09,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-10,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-11,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-12,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-13,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-14,1.01,Metric Tonnes,2004.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-15,1.01,Metric Tonnes,2004.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-16,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-17,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-18,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-19,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-20,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-21,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-22,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-23,1.01,Metric Tonnes,1806.14,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-24,0.01,Metric Tonnes,2420.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-25,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-26,1.01,Metric Tonnes,1806.14,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-27,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-28,1.01,Metric Tonnes,1954.65,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-29,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-06-30,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-01,1.0,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-02,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-03,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-04,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-05,1.01,Metric Tonnes,2103.17,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-06,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-07,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-08,1.01,Metric Tonnes,1954.65,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-09,1.01,Metric Tonnes,1954.65,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-10,1.01,Metric Tonnes,1954.65,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-11,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-12,1.01,Metric Tonnes,2004.16,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-13,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-14,1.01,Metric Tonnes,1806.14,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-15,1.01,Metric Tonnes,1806.24,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-16,1.01,Metric Tonnes,2004.26,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-17,1.01,Metric Tonnes,2103.27,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-18,1.01,Metric Tonnes,1756.73,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-19,1.01,Metric Tonnes,1756.73,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-20,1.01,Metric Tonnes,1806.14,Rs./Quintal
